0.000000, 0.000000, 33.027573, 12.716214, 0.742287, -0.149913, 0.000000
0.008000, 0.000000, 33.027573, 12.716214, 0.742287, -0.149913, 0.000000
0.016000, -0.000000, 33.027457, 12.716400, 0.742267, -0.149907, 0.000000
0.024000, 0.038803, 37.746930, 11.749755, 0.915428, -0.135971, 0.213575
0.032000, -0.038830, 28.302557, 13.683827, 0.568901, -0.163792, -0.213575
0.040000, -0.038776, 28.301666, 13.684075, 0.568862, -0.163782, -0.213575
0.048000, -0.000000, 33.022295, 12.717286, 0.742125, -0.149874, 0.000000
0.056000, -0.000000, 33.024170, 12.716742, 0.742198, -0.149891, 0.000000
0.064000, 0.000000, 33.022415, 12.718012, 0.742028, -0.149851, 0.000000
0.072000, 0.000000, 33.022895, 12.717281, 0.742120, -0.149874, 0.000000
0.080000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.088000, 0.000000, 33.021962, 12.717558, 0.742089, -0.149865, 0.000000
0.096000, 0.000000, 33.021750, 12.717649, 0.742077, -0.149862, 0.000000
0.104000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.112000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.120000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.128000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.136000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.144000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.152000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.160000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.168000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.176000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.184000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.192000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.200000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.208000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.216000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.224000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.232000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.240000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.248000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.256000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.264000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.272000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.280000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.288000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.296000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.304000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.312000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.320000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.328000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.336000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.344000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.352000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.360000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.368000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.376000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.384000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.392000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.400000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.408000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.416000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.424000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.432000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.440000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.448000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.456000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.464000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.472000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.480000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.488000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.496000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.504000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.512000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.520000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.528000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.536000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.544000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.552000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.560000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.568000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.576000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.584000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.592000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.600000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.608000, -0.000000, 33.021654, 12.717683, 0.742067, -0.149862, 0.000000
0.616000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.624000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.632000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.640000, -0.000000, 33.021659, 12.717688, 0.742072, -0.149861, 0.000000
0.648000, -0.000000, 33.021750, 12.717649, 0.742077, -0.149862, 0.000000
0.656000, -0.000000, 33.021750, 12.717649, 0.742077, -0.149862, 0.000000
0.664000, -0.000000, 33.021745, 12.717644, 0.742072, -0.149863, 0.000000
0.672000, -0.000000, 33.021745, 12.717644, 0.742072, -0.149863, 0.000000
0.680000, -0.000000, 33.021745, 12.717644, 0.742072, -0.149863, 0.000000
0.688000, -0.000000, 33.021745, 12.717644, 0.742072, -0.149863, 0.000000
0.696000, -0.000000, 33.021750, 12.717649, 0.742077, -0.149862, 0.000000
0.704000, -0.000000, 33.021750, 12.717649, 0.742077, -0.149862, 0.000000
0.712000, -0.000000, 33.021750, 12.717649, 0.742077, -0.149862, 0.000000
0.720000, -0.000000, 33.021750, 12.717649, 0.742077, -0.149862, 0.000000
0.728000, 0.000000, 33.021957, 12.717554, 0.742084, -0.149866, 0.000000
0.736000, 0.000000, 33.021957, 12.717554, 0.742084, -0.149866, 0.000000
0.744000, 0.000000, 33.021957, 12.717554, 0.742084, -0.149866, 0.000000
0.752000, 0.000000, 33.021957, 12.717554, 0.742084, -0.149866, 0.000000
0.760000, 0.000000, 33.021957, 12.717554, 0.742084, -0.149866, 0.000000
0.768000, 0.000000, 33.021962, 12.717558, 0.742089, -0.149865, 0.000000
0.776000, 0.000000, 33.021962, 12.717558, 0.742089, -0.149865, 0.000000
0.784000, 0.000000, 33.021957, 12.717554, 0.742084, -0.149866, 0.000000
0.792000, 0.000000, 33.021957, 12.717554, 0.742084, -0.149866, 0.000000
0.800000, 0.000000, 33.022169, 12.717463, 0.742096, -0.149869, 0.000000
0.808000, -0.000000, 33.022174, 12.717468, 0.742101, -0.149868, 0.000000
0.816000, -0.000000, 33.022174, 12.717468, 0.742101, -0.149868, 0.000000
0.824000, -0.000000, 33.022174, 12.717468, 0.742101, -0.149868, 0.000000
0.832000, -0.000000, 33.022174, 12.717468, 0.742101, -0.149868, 0.000000
0.840000, -0.000000, 33.022174, 12.717468, 0.742101, -0.149868, 0.000000
0.848000, -0.000000, 33.022174, 12.717468, 0.742101, -0.149868, 0.000000
0.856000, -0.000000, 33.022174, 12.717468, 0.742101, -0.149868, 0.000000
0.864000, -0.000000, 33.022174, 12.717468, 0.742101, -0.149868, 0.000000
0.872000, 0.000000, 33.022169, 12.717463, 0.742096, -0.149869, 0.000000
0.880000, 0.000000, 33.022169, 12.717463, 0.742096, -0.149869, 0.000000
0.888000, 0.000000, 33.022169, 12.717463, 0.742096, -0.149869, 0.000000
0.896000, -0.000000, 33.022174, 12.717468, 0.742101, -0.149868, 0.000000
0.904000, 0.000000, 33.022380, 12.717372, 0.742108, -0.149871, 0.000000
0.912000, 0.000000, 33.022380, 12.717372, 0.742108, -0.149871, 0.000000
0.920000, 0.000000, 33.022380, 12.717372, 0.742108, -0.149871, 0.000000
0.928000, -0.000000, 33.022385, 12.717377, 0.742113, -0.149871, 0.000000
0.936000, -0.000000, 33.022385, 12.717377, 0.742113, -0.149871, 0.000000
0.944000, -0.000000, 33.022385, 12.717377, 0.742113, -0.149871, 0.000000
0.952000, -0.000000, 33.022385, 12.717377, 0.742113, -0.149871, 0.000000
0.960000, -0.000000, 33.022385, 12.717377, 0.742113, -0.149871, 0.000000
0.968000, -0.000000, 33.022385, 12.717377, 0.742113, -0.149871, 0.000000
0.976000, -0.000000, 33.022385, 12.717377, 0.742113, -0.149871, 0.000000
0.984000, 0.000000, 33.022380, 12.717372, 0.742108, -0.149871, 0.000000
0.992000, 0.000000, 33.022380, 12.717372, 0.742108, -0.149871, 0.000000
1.000000, 0.000000, 33.022380, 12.717372, 0.742108, -0.149871, 0.000000
1.008000, 0.000000, 33.022380, 12.717372, 0.742108, -0.149871, 0.000000
1.016000, -0.000000, 33.022385, 12.717377, 0.742113, -0.149871, 0.000000
1.024000, -0.000000, 33.022385, 12.717377, 0.742113, -0.149871, 0.000000
1.032000, 0.000000, 33.022380, 12.717372, 0.742108, -0.149871, 0.000000
1.040000, -0.000000, 33.022385, 12.717377, 0.742113, -0.149871, 0.000000
1.048000, 0.000000, 33.022380, 12.717372, 0.742108, -0.149871, 0.000000
1.056000, 0.000000, 33.022380, 12.717372, 0.742108, -0.149871, 0.000000
1.064000, -0.000000, 33.022592, 12.717281, 0.742120, -0.149874, 0.000000
1.072000, -0.000000, 33.022592, 12.717281, 0.742120, -0.149874, 0.000000
1.080000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.088000, -0.000000, 33.022592, 12.717281, 0.742120, -0.149874, 0.000000
1.096000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.104000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.112000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.120000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.128000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.136000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.144000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.152000, -0.000000, 33.022592, 12.717281, 0.742120, -0.149874, 0.000000
1.160000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.168000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.176000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.184000, -0.000000, 33.022592, 12.717281, 0.742120, -0.149874, 0.000000
1.192000, -0.000000, 33.022592, 12.717281, 0.742120, -0.149874, 0.000000
1.200000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.208000, -0.000000, 33.022592, 12.717281, 0.742120, -0.149874, 0.000000
1.216000, -0.000000, 33.022592, 12.717281, 0.742120, -0.149874, 0.000000
1.224000, -0.000000, 33.022592, 12.717281, 0.742120, -0.149874, 0.000000
1.232000, -0.000000, 33.022592, 12.717281, 0.742120, -0.149874, 0.000000
1.240000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.248000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.256000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.264000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.272000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.280000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.288000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.296000, -0.000000, 33.022597, 12.717286, 0.742125, -0.149874, 0.000000
1.304000, -0.000000, 33.022592, 12.717281, 0.742120, -0.149874, 0.000000
